constituency,ac_number,candidate,party,votes,turnout,reserved,region
Madurai Central,193,GURU KARTHICK T,IND,72,,GEN,South
Madurai Central,193,SIVAPERUMAL V,IND,65,,GEN,South
Madurai West,194,THANGAPANDI SR,TVK,88250,,GEN,South
Madurai West,194,BALAJI R,DMK,76319,,GEN,South
Madurai West,194,SELLUR K RAJU,AIADMK,38961,,GEN,South
Madurai West,194,VIGNESHKUMAR S,NTK,10574,,GEN,South
Madurai West,194,NOTA,NOTA,893,,GEN,South
Madurai West,194,RAJKUMAR S,IND,257,,GEN,South
Madurai West,194,MUTHUKUMAR S,IND,190,,GEN,South
Madurai West,194,VENKATESAN M,IND,190,,GEN,South
Madurai West,194,MADURAI VEERAN S,Tamizhaga Vaazhvurimai Katchi,170,,GEN,South
Madurai West,194,ANANDH K,IND,130,,GEN,South
Madurai West,194,THARMA PRABU V S,IND,126,,GEN,South
Madurai West,194,MUTHUPANDI R,Vishwa Tamil Kazhagam,116,,GEN,South
Madurai West,194,MUTHUKUMAR D,IND,89,,GEN,South
Madurai West,194,RAHAMADULLAH S,IND,86,,GEN,South
Madurai West,194,MANOJ KUMAR R,IND,52,,GEN,South
Thiruparankundram,195,NIRMALKUMAR. R.,TVK,114316,,GEN,South
Thiruparankundram,195,KIRUTHIGA THANGAPANDI,DMK,72763,,GEN,South
Thiruparankundram,195,RAJANCHELLAPPA. V.V.,AIADMK,49865,,GEN,South
Thiruparankundram,195,SATHYADEVI. T.,NTK,14350,,GEN,South
Thiruparankundram,195,NOTA,NOTA,1148,,GEN,South
Thiruparankundram,195,THANAPANDIAN. T.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1088,,GEN,South
Thiruparankundram,195,SETHURAMAN. A.,Puthiya Tamilagam,368,,GEN,South
Thiruparankundram,195,RAJ. P.,IND,353,,GEN,South
Thiruparankundram,195,MOOKKAYEE. C.,Ezhuchi Tamilargal Munnetra Kazhagam,249,,GEN,South
Thiruparankundram,195,CHELLADURAI. R,Naam Indiar Party,231,,GEN,South
Thiruparankundram,195,SYED IBRAHIM. M.,Tamizhaga Vaazhvurimai Katchi,163,,GEN,South
Thiruparankundram,195,RENGANATHAN DORAISAMY,Rashtriya Samaj Dal (R),140,,GEN,South
Thiruparankundram,195,VALLARASAN. K.,IND,136,,GEN,South
Thiruparankundram,195,UKKRA PANDIAN. S.,IND,122,,GEN,South
Thiruparankundram,195,ARUMUGAM. G.,IND,108,,GEN,South
Thiruparankundram,195,POUNRAJ. N.,IND,66,,GEN,South
Thirumangalam,196,MANIMARAN.M,DMK,88291,,GEN,South
Thirumangalam,196,UDHAYAKUMAR.R.B,AIADMK,64484,,GEN,South
Thirumangalam,196,SATHISHKUMAR.N,TVK,60826,,GEN,South
Thirumangalam,196,MUNISH.N,NTK,11139,,GEN,South
Thirumangalam,196,JEEVITHA NACHIYAR.B,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2851,,GEN,South
Thirumangalam,196,NOTA,NOTA,933,,GEN,South
Thirumangalam,196,BHARATH.M,IND,924,,GEN,South
Thirumangalam,196,VENGATESWARAN.B,IND,427,,GEN,South
Thirumangalam,196,KALAISELVI.R,Ahila India Dhayaga Makkal Munnetra Katchi,283,,GEN,South
Thirumangalam,196,MURUGAN.S,IND,253,,GEN,South
Thirumangalam,196,ALAGAR.A,Ezhuchi Tamilargal Munnetra Kazhagam,133,,GEN,South
Thirumangalam,196,AYYANAN.P,IND,112,,GEN,South
Thirumangalam,196,SAKKARAVARTHY.P,IND,105,,GEN,South
Thirumangalam,196,NAGOOR.M,IND,84,,GEN,South
Thirumangalam,196,MUTHURAJA.M,IND,83,,GEN,South
Thirumangalam,196,GIRISHKUMAR.A,IND,52,,GEN,South
Usilampatti,197,VIJAY. M,TVK,65743,,GEN,South
Usilampatti,197,MAHENDRAN. I,AIADMK,63938,,GEN,South
Usilampatti,197,SARAVANAKUMAR. T,INC,59465,,GEN,South
Usilampatti,197,AYYAPPAN. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,16620,,GEN,South
Usilampatti,197,ABIRAMI. D,NTK,15185,,GEN,South
Usilampatti,197,VELLAIPANDI. V,Bahujan Samaj Party,724,,GEN,South
Usilampatti,197,NOTA,NOTA,692,,GEN,South
Usilampatti,197,PRAVEENA. S,IND,343,,GEN,South
Usilampatti,197,THIAGARAJAN. O. V,IND,337,,GEN,South
Usilampatti,197,MUTHU. N,IND,300,,GEN,South
Usilampatti,197,THIRUMOORTHY. A,IND,270,,GEN,South
Usilampatti,197,KIRANYA. S,IND,262,,GEN,South
Usilampatti,197,DHANASEKARAN. T,IND,169,,GEN,South
Andipatti,198,MAHARAJAN.A,DMK,74324,,GEN,South
Andipatti,198,PANDI.V,TVK,64770,,GEN,South
Andipatti,198,LOGIRAJAN.A,AIADMK,63343,,GEN,South
Andipatti,198,GOMATHI .M,NTK,10346,,GEN,South
Andipatti,198,NOTA,NOTA,1028,,GEN,South
Andipatti,198,CHELLAPANDIYAN.S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,586,,GEN,South
Andipatti,198,ELAYARAJA.M,Puthiya Tamilagam,516,,GEN,South
Andipatti,198,IRUMBORAI.G,Communist Party of India (Marxist-Leninist) Red Star,505,,GEN,South
Andipatti,198,ESAKKIAMMAL.M,Bahujan Samaj Party,420,,GEN,South
Andipatti,198,GOPAL.S,IND,232,,GEN,South
Andipatti,198,PANDIDURAI.P,IND,220,,GEN,South
Andipatti,198,GOPINATH.P,IND,183,,GEN,South
Andipatti,198,NEELAKANNAN.T,IND,159,,GEN,South
Andipatti,198,JAGADEESAN.P,IND,153,,GEN,South
Andipatti,198,MOHAMMED RUKMAN.M,Tamizhaga Vaazhvurimai Katchi,148,,GEN,South
Andipatti,198,PACKIARAJ.S,IND,133,,GEN,South
Andipatti,198,VIJAYARAJ.R,IND,113,,GEN,South
Andipatti,198,JEYAMURUGAN.M.P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,82,,GEN,South
Andipatti,198,KARUPPAIYA,IND,68,,GEN,South
Periyakulam,199,SABARI IYNGARAN G.,TVK,85656,,SC,South
Periyakulam,199,SAKTHIVEL P.,VCK,66335,,SC,South
Periyakulam,199,DR KATHIRKAMU K.,AMMK,44521,,SC,South
Periyakulam,199,VIMALA R.,NTK,9610,,SC,South
Periyakulam,199,NOTA,NOTA,1506,,SC,South
Periyakulam,199,MARISAMY V.,Puthiya Tamilagam,1161,,SC,South
Periyakulam,199,PALANICHAMY T.,IND,636,,SC,South
Periyakulam,199,ABITHA M.,IND,390,,SC,South
Periyakulam,199,DR. MOHANRAJ A.C. (P.T),IND,343,,SC,South
Periyakulam,199,VAIRAMUTHU D.,IND,265,,SC,South
Periyakulam,199,SELVARAJ R.,IND,255,,SC,South
Periyakulam,199,RANJEETH KUMAR J.,Socialist Unity Centre Of India (COMMUNIST),240,,SC,South
Periyakulam,199,KUMAR S.,IND,146,,SC,South
Periyakulam,199,SANMUGAVEL K.,IND,145,,SC,South
Bodinayakanur,200,PANNEERSELVAM.O,DMK,85206,,GEN,South
Bodinayakanur,200,PRAKASH.S,TVK,78401,,GEN,South
Bodinayakanur,200,NARAYANASAMY V.T.,AIADMK,41286,,GEN,South
Bodinayakanur,200,KALAIARASU.S,NTK,11455,,GEN,South
Bodinayakanur,200,NOTA,NOTA,931,,GEN,South
Bodinayakanur,200,PADMANABHAN.N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,659,,GEN,South
Bodinayakanur,200,SELVAMURUGAN.P,IND,529,,GEN,South
Bodinayakanur,200,NAGANANTHINI.V,IND,526,,GEN,South
Bodinayakanur,200,DR.PANDIKUMAR.S,Communist Party of India (Marxist-Leninist) (Liberation),417,,GEN,South
Bodinayakanur,200,BALASUBRAMANI.R,IND,279,,GEN,South
Bodinayakanur,200,KARUPPAIAH.G,IND,201,,GEN,South
Bodinayakanur,200,RAJA.M,Vishwa Tamil Kazhagam,189,,GEN,South
Bodinayakanur,200,VELRAJ.K,IND,180,,GEN,South
Bodinayakanur,200,SARAVANAKUMAR.V,IND,172,,GEN,South
Bodinayakanur,200,CHANDRASEKARAN.S,IND,119,,GEN,South
Bodinayakanur,200,GOWTHAM.R,IND,78,,GEN,South
Cumbum,201,JEGANATHMISHRA PLA,TVK,85394,,GEN,South
Cumbum,201,ERAMAKRISHNAN N,DMK,84643,,GEN,South
Cumbum,201,JAKKAIYAN S.T.K.,AIADMK,27307,,GEN,South
Cumbum,201,ANBUSELVI A,NTK,9599,,GEN,South
Cumbum,201,NOTA,NOTA,667,,GEN,South
Cumbum,201,MUTHU BAGAVATHI M.,Tamizhaga Vaazhvurimai Katchi,431,,GEN,South
Cumbum,201,RAJAMOHAMMED T,IND,422,,GEN,South
Cumbum,201,KATHIRAVAN S,New Generation People's Party,319,,GEN,South
Cumbum,201,PRAKASH P.,IND,254,,GEN,South
Cumbum,201,MUTHUSELVAM G.,IND,214,,GEN,South
Cumbum,201,THASTHAKEER I,IND,196,,GEN,South
Cumbum,201,ASHOK KUMAR A,IND,184,,GEN,South
Cumbum,201,PRAKASH P.,IND,181,,GEN,South
Cumbum,201,ARUNKUMAR A,IND,161,,GEN,South
Cumbum,201,VINOTH KUMAR R,IND,154,,GEN,South
Cumbum,201,SARAVANAN S.R.,IND,111,,GEN,South
Cumbum,201,BALAN R,IND,106,,GEN,South
Cumbum,201,RAJADURAI S,IND,98,,GEN,South
Cumbum,201,NANTHAKUMAR A.,IND,71,,GEN,South
Cumbum,201,SUBRAMANIYAM L R,IND,62,,GEN,South
Rajapalayam,202,JEGADESHWARI. K,TVK,65548,,GEN,South
Rajapalayam,202,THANGAPANDIAN. S,DMK,54943,,GEN,South
Rajapalayam,202,PRISCILLA PANDIAN. J,BJP,36318,,GEN,South
Rajapalayam,202,DR. KARTHIKEYAN. T.E.,NTK,16972,,GEN,South
Rajapalayam,202,RAMADEVI. T,Puthiya Tamilagam,2544,,GEN,South
Rajapalayam,202,HARISH. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1547,,GEN,South
Rajapalayam,202,NASRIN BANU. T,Republican Party of India (Athawale),1240,,GEN,South
Rajapalayam,202,NOTA,NOTA,753,,GEN,South
Rajapalayam,202,MANMATHAN. M,IND,414,,GEN,South
Rajapalayam,202,MUTHULAKSHMI. R,IND,351,,GEN,South
Rajapalayam,202,THANGAPANDI. B,IND,304,,GEN,South
Rajapalayam,202,SELVI. K,IND,298,,GEN,South
Rajapalayam,202,JEGATHISHWARI. N,IND,292,,GEN,South
Rajapalayam,202,ALAGUMURUGAN. S,IND,268,,GEN,South
Rajapalayam,202,BALAMURUGAN. V,IND,203,,GEN,South
Rajapalayam,202,SELVAKUMAR. A,IND,180,,GEN,South
Rajapalayam,202,MURUGAN. D,IND,171,,GEN,South
Rajapalayam,202,SAMUEL RAJ,IND,140,,GEN,South
Rajapalayam,202,SHANMUGACHANDRA VELAVAN. C.C,IND,137,,GEN,South
Rajapalayam,202,SARAVANAN. G,IND,119,,GEN,South
Rajapalayam,202,VIJENDRAN. G,IND,108,,GEN,South
Rajapalayam,202,GANESAN. K,IND,95,,GEN,South
Rajapalayam,202,ALAGUPANDIAN. A,IND,75,,GEN,South
Srivilliputhur,203,KARTHIK.A,TVK,65653,,SC,South
Srivilliputhur,203,MAHALINGAM.P,CPI,57072,,SC,South
Srivilliputhur,203,CHANDRAPRABHA.M,AIADMK,42839,,SC,South
Srivilliputhur,203,KARIKALAPANDIYAN.A,NTK,13274,,SC,South
Srivilliputhur,203,DR. SHYAM KRISHNASAMY,Puthiya Tamilagam,9522,,SC,South
Srivilliputhur,203,CHANDRA.M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1726,,SC,South
Srivilliputhur,203,NOTA,NOTA,873,,SC,South
Srivilliputhur,203,DEVIALAKSHMI SARANYA.K,IND,509,,SC,South
Srivilliputhur,203,MUTHURAJ.U,IND,443,,SC,South
Srivilliputhur,203,ALAGURAJA T,IND,365,,SC,South
Srivilliputhur,203,MURUGESAN.S,IND,341,,SC,South
Srivilliputhur,203,PANDIYAMMAL.M,IND,340,,SC,South
Srivilliputhur,203,SURYAPRAKASH.R,IND,235,,SC,South
Srivilliputhur,203,SUDANDIRADOSS.M,IND,151,,SC,South
Srivilliputhur,203,VARATHARAJAN.A,Naam Indiar Party,128,,SC,South
Sattur,204,KADARKARAIRAJ. A,DMK,62060,,GEN,South
Sattur,204,NAINAR NAGENTHRAN,BJP,56071,,GEN,South
Sattur,204,AJITH. M,TVK,53498,,GEN,South
Sattur,204,ESAKKIRAJA. K,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,11602,,GEN,South
Sattur,204,ANANDHARAJA. D.,NTK,9235,,GEN,South
Sattur,204,VELMURUGAN. S,Puthiya Tamilagam,2343,,GEN,South
Sattur,204,NOTA,NOTA,476,,GEN,South
Sattur,204,MAYAKKANNAN. V,IND,462,,GEN,South
Sattur,204,MANIVASAGAM.S,IND,456,,GEN,South
Sattur,204,KAMALA VEL SELVAN. P,Bahujan Samaj Party,404,,GEN,South
Sattur,204,RAMESH KUMAR. B,IND,340,,GEN,South
Sattur,204,THANGA MARIAPPAN. J,IND,239,,GEN,South
Sattur,204,MAHENDRAN. M,IND,231,,GEN,South
Sattur,204,MAHESHKUMAR. M,IND,193,,GEN,South
Sattur,204,SARAVANAN. P,IND,190,,GEN,South
Sattur,204,VIJENDRAN. G,IND,190,,GEN,South
Sattur,204,THANGA DURAI. P,Puthiya Makkal Tamil Desam Katchi,130,,GEN,South
Sattur,204,MUTHARASAN. M,IND,126,,GEN,South
Sattur,204,VENKATESAN. M,IND,123,,GEN,South
Sattur,204,MUTHUKANNU. C,Tamilaga Makkal Nala Katchi,105,,GEN,South
Sattur,204,NARMADA NANDHAKUMAR,IND,88,,GEN,South
Sattur,204,AJITHKUMAR. S,IND,86,,GEN,South
Sattur,204,KALIRAJ. M,IND,86,,GEN,South
Sivakasi,205,KEERTHANA S,TVK,68709,,GEN,South
Sivakasi,205,ASHOKAN G,INC,57039,,GEN,South
Sivakasi,205,RAJENTHRABHALAJI K T,AIADMK,51078,,GEN,South
Sivakasi,205,ESTHER MARY DIANA A,NTK,10191,,GEN,South
Sivakasi,205,KANIPANDI M,Puthiya Tamilagam,2513,,GEN,South
Sivakasi,205,GANESAN M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1729,,GEN,South
Sivakasi,205,NOTA,NOTA,948,,GEN,South
Sivakasi,205,SURESH K,Bahujan Samaj Party,229,,GEN,South
Sivakasi,205,RAMESH P,IND,213,,GEN,South
Sivakasi,205,NAGALAKSHMI V,IND,205,,GEN,South
Sivakasi,205,VENKATESH V,IND,199,,GEN,South
Sivakasi,205,CHINNADURAI ALIAS DIMITRO S,Communist Party of India (Marxist-Leninist) (Liberation),162,,GEN,South
Sivakasi,205,MURUGAN M,IND,120,,GEN,South
Sivakasi,205,GANESAN S,IND,102,,GEN,South
Sivakasi,205,GANESAN V,IND,80,,GEN,South
Virudhunagar,206,SELVAM P,TVK,63653,,GEN,South
Virudhunagar,206,VIJAYAPRABHAKAR,DMDK,54262,,GEN,South
Virudhunagar,206,GANESAN V.G.,AIADMK,34212,,GEN,South
Virudhunagar,206,LAKSHMANAN,NTK,10120,,GEN,South
Virudhunagar,206,BALASUBRAMANIAM M,Puthiya Tamilagam,2217,,GEN,South
Virudhunagar,206,NOTA,NOTA,954,,GEN,South
Virudhunagar,206,AJAY I,IND,532,,GEN,South
Virudhunagar,206,MUTHUVEL S,IND,509,,GEN,South
Virudhunagar,206,SUBBURAJ K,IND,343,,GEN,South
Virudhunagar,206,GUNASUNDARAM R,IND,204,,GEN,South
Virudhunagar,206,GURUSAMY S,IND,182,,GEN,South
Virudhunagar,206,RATHINARAJA S,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,148,,GEN,South
Virudhunagar,206,SANTHOSH KUMAR R,IND,137,,GEN,South
Virudhunagar,206,AMIRTHA PANDI M.V,IND,122,,GEN,South
Virudhunagar,206,RANJITH S,IND,119,,GEN,South
Virudhunagar,206,VIKRAMAN N,Desa Makkal Munnetrak Kazhagam,118,,GEN,South
Aruppukkottai,207,RAMACHANDRAN. K.K.S.S.R,DMK,65104,,GEN,South
Aruppukkottai,207,KARTHIK KUMAR. K,TVK,60161,,GEN,South
Aruppukkottai,207,SETHUPATHY. S,AIADMK,37190,,GEN,South
Aruppukkottai,207,MANIMARAN. G,NTK,8499,,GEN,South
Aruppukkottai,207,RAGUPATHI. K,Puthiya Tamilagam,2179,,GEN,South
Aruppukkottai,207,DHARMARAJ. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1147,,GEN,South
Aruppukkottai,207,NOTA,NOTA,692,,GEN,South
Aruppukkottai,207,ARUMUGAM. V,IND,641,,GEN,South
Aruppukkottai,207,SURESHKUMAR. K,IND,573,,GEN,South
Aruppukkottai,207,SUNDARAMOORTHI. S,IND,424,,GEN,South
Aruppukkottai,207,SENTHILKUMAR. S,IND,265,,GEN,South
Aruppukkottai,207,GANESAN. V,Puthiya Makkal Tamil Desam Katchi,194,,GEN,South
Aruppukkottai,207,RAMAKRISHNAN. S,IND,162,,GEN,South
Aruppukkottai,207,SANJAY GANDHI.  V,Desa Makkal Munnetrak Kazhagam,160,,GEN,South
Aruppukkottai,207,ADVOCATE SADHURAGIRI. M,IND,160,,GEN,South
Aruppukkottai,207,ELANGO. G,Ezhuchi Tamilargal Munnetra Kazhagam,139,,GEN,South
Aruppukkottai,207,SUNDARAMAHALINGAM. A,IND,120,,GEN,South
Aruppukkottai,207,ANANDHAN. A,IND,115,,GEN,South
Aruppukkottai,207,MUNIYANDI. M,IND,80,,GEN,South
Aruppukkottai,207,CHINNASAMY. G,IND,76,,GEN,South
Aruppukkottai,207,PALANIKUMAR. M,IND,68,,GEN,South
Aruppukkottai,207,RAMAMOORTHY. G,IND,58,,GEN,South
Aruppukkottai,207,VEERARAJ. R,IND,56,,GEN,South
Aruppukkottai,207,KARTHIK. M,IND,53,,GEN,South
Aruppukkottai,207,VENKATESAN. P.S,IND,49,,GEN,South
Aruppukkottai,207,MARIVEL. K,IND,48,,GEN,South
Tiruchuli,208,THANGAM THENARASU,DMK,75085,,GEN,South
Tiruchuli,208,SAMAYAN.S,TVK,61600,,GEN,South
Tiruchuli,208,RAJAVARMAN.M.S.R,AIADMK,25581,,GEN,South
Tiruchuli,208,AVARANGADU KARTHIK RAJA,NTK,12763,,GEN,South
Tiruchuli,208,GUNASEKARAN.G,Puthiya Tamilagam,1248,,GEN,South
Tiruchuli,208,MURUGESAPANDIAN.T,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1107,,GEN,South
Tiruchuli,208,MALAI ALAGU.M,IND,631,,GEN,South
Tiruchuli,208,ADVOCATE THANGAPANDIAN,IND,525,,GEN,South
Tiruchuli,208,NOTA,NOTA,425,,GEN,South
Tiruchuli,208,MARIMUTHU.M,IND,392,,GEN,South
Tiruchuli,208,KANNAN.G,Ezhuchi Tamilargal Munnetra Kazhagam,281,,GEN,South
Tiruchuli,208,SETHURAMALINGAM.S,IND,245,,GEN,South
Tiruchuli,208,PALANIYANDI.M,IND,195,,GEN,South
Tiruchuli,208,NALLAMARUTHU.K,IND,164,,GEN,South
Tiruchuli,208,RAJANGAM.C,IND,162,,GEN,South
Tiruchuli,208,KALIMUTHU.S,IND,124,,GEN,South
Tiruchuli,208,RAJKUMAR.D,Tamizhaga Vaazhvurimai Katchi,119,,GEN,South
Tiruchuli,208,GURUSAMY.T,IND,114,,GEN,South
Tiruchuli,208,VELLAISAMY.P,Ahimsa Socialist Party,108,,GEN,South
Tiruchuli,208,JEYACHITRA,IND,88,,GEN,South
Tiruchuli,208,CHENNA KESAVAN.P,IND,85,,GEN,South
Tiruchuli,208,MUNIYASAMY.R,IND,77,,GEN,South
Tiruchuli,208,MARNADU.M,IND,66,,GEN,South
Tiruchuli,208,ARAVINTHASAMY.J,IND,65,,GEN,South
Paramakudi,209,ADVOCATE. KATHIRAVAN. K.K,DMK,59161,,SC,South
Paramakudi,209,GOPIRAJAN. G,TVK,55613,,SC,South
Paramakudi,209,DR. MUTHIAH. S,AIADMK,54099,,SC,South
Paramakudi,209,EZHIL ELAVARASI. R,NTK,15363,,SC,South
Paramakudi,209,AMIRTHA. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2239,,SC,South
Paramakudi,209,RATHINA PRAKASH. K,Puthiya Tamilagam,1004,,SC,South
Paramakudi,209,NOTA,NOTA,710,,SC,South
Paramakudi,209,KATHIRAVAN. R,IND,379,,SC,South
Paramakudi,209,RAJU. A,IND,324,,SC,South
Paramakudi,209,RAJA. M,IND,268,,SC,South
Paramakudi,209,KARTHIK VANI. B,IND,230,,SC,South
Paramakudi,209,MUTHTHIAH. M,IND,225,,SC,South
Paramakudi,209,RADHA KRISHNAN. G,IND,138,,SC,South
Tiruvadanai,210,RAJEEV,TVK,69551,,GEN,South
Tiruvadanai,210,RM. KARUMANICKAM,INC,67038,,GEN,South
Tiruvadanai,210,M.KEERTHIKA,AIADMK,63879,,GEN,South
Tiruvadanai,210,N PREMNATH,NTK,13389,,GEN,South
Tiruvadanai,210,S SURESH KASINI VENTHAN,All India Forward Bloc,1482,,GEN,South
Tiruvadanai,210,ALAGARSAMY PANDIAN,IND,675,,GEN,South
Tiruvadanai,210,S.BALUSAMY,Puthiya Tamilagam,619,,GEN,South
Tiruvadanai,210,A DINESH KUMAR,IND,491,,GEN,South
Tiruvadanai,210,A SEGU ALI UDUMAN,IND,481,,GEN,South
Tiruvadanai,210,R THILAGESWARAN,IND,457,,GEN,South
Tiruvadanai,210,NOTA,NOTA,354,,GEN,South
Tiruvadanai,210,B SIKKANDAR,IND,330,,GEN,South
Tiruvadanai,210,A MUTHUSAMY,Bahujan Samaj Party,258,,GEN,South
Tiruvadanai,210,K KALEESWARAN,Tamizhaga Vaazhvurimai Katchi,215,,GEN,South
Tiruvadanai,210,MS ABDUL BAKKI,IND,209,,GEN,South
Tiruvadanai,210,R ILAIYARAJA,Indhu Dravida Makkal Katchi,180,,GEN,South
Tiruvadanai,210,SAKTHIK KUMAR,IND,150,,GEN,South
Tiruvadanai,210,N ANBU BAGURUDEEN,IND,125,,GEN,South
Tiruvadanai,210,ALLA PICHAI,IND,112,,GEN,South
Tiruvadanai,210,DEVASITHAM,IND,112,,GEN,South
Tiruvadanai,210,M.VIJAY,IND,109,,GEN,South
Tiruvadanai,210,A MANI,IND,62,,GEN,South
Ramanathapuram,211,KATHARBATCHA MUTHURAMALINGAM,DMK,89137,,GEN,South
Ramanathapuram,211,SHAHUL HAMEED,TVK,76678,,GEN,South
Ramanathapuram,211,GBS K.NAGENDRAN,BJP,57730,,GEN,South
Ramanathapuram,211,S.M. MUTHU KESAVAN,NTK,10766,,GEN,South
Ramanathapuram,211,NOTA,NOTA,953,,GEN,South
Ramanathapuram,211,DR.J. ABUBAKKAR SITHICK,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,359,,GEN,South
Ramanathapuram,211,K. MALESWARAN,IND,356,,GEN,South
Ramanathapuram,211,A. CHINNA RAJA,IND,350,,GEN,South
Ramanathapuram,211,KAN ILANGO,IND,347,,GEN,South
Ramanathapuram,211,C. PARIRAJAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,229,,GEN,South
Ramanathapuram,211,PULLANI,IND,223,,GEN,South
Ramanathapuram,211,KARTHIGAI PANDI,IND,160,,GEN,South
Ramanathapuram,211,S. MURUGABOOPATHY,Communist Party of India (Marxist-Leninist) (Liberation),146,,GEN,South
Ramanathapuram,211,BALAKRISHNAN,IND,142,,GEN,South
Mudhukulathur,212,R.S.RAJAKANNAPPAN,DMK,68003,,GEN,South
Mudhukulathur,212,MALARVIZHI. B,TVK,51405,,GEN,South
Mudhukulathur,212,S.PANDI,AIADMK,47501,,GEN,South
Mudhukulathur,212,DR.R.RAMKUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,40422,,GEN,South
Mudhukulathur,212,CHANDRA PRABHA JEYAPAL,NTK,15112,,GEN,South
Mudhukulathur,212,SATHIYAM C.SARAVANAN,IND,2042,,GEN,South
Mudhukulathur,212,M. IRULANDI,Naadaalum Makkal Katchi,1250,,GEN,South
Mudhukulathur,212,K.SENTHIL MALLAR,Tamizhaga Vaazhvurimai Katchi,1149,,GEN,South
Mudhukulathur,212,C.MALAISELVAM,Puthiya Tamilagam,993,,GEN,South
Mudhukulathur,212,R.MOOVENDRAN,IND,486,,GEN,South
Mudhukulathur,212,RAVI GOVINTHAN,IND,445,,GEN,South
Mudhukulathur,212,V.PANDI,IND,440,,GEN,South
Mudhukulathur,212,NOTA,NOTA,429,,GEN,South
Mudhukulathur,212,G. SELVARAJ,Puthiya Makkal Tamil Desam Katchi,339,,GEN,South
Mudhukulathur,212,M.BOOMINATHAN (A) M.K.VAIYAVAN,IND,335,,GEN,South
Mudhukulathur,212,K.MURUGAN,IND,208,,GEN,South
Mudhukulathur,212,K.GANGAI AMARAN,IND,196,,GEN,South
Mudhukulathur,212,C.KENGUSAMY,IND,166,,GEN,South
Mudhukulathur,212,M.KARUPPA SAMY,IND,164,,GEN,South
Mudhukulathur,212,A. SARAVANAKUMAR,Naam Indiar Party,148,,GEN,South
Mudhukulathur,212,K.RAJAKUMAR,IND,140,,GEN,South
Vilathikulam,213,MARKANDAYAN G V,DMK,58395,,GEN,South
Vilathikulam,213,P. KASIRAM,TVK,50167,,GEN,South
Vilathikulam,213,R. SATHYA,AIADMK,48879,,GEN,South
Vilathikulam,213,BALAJI RAMACHANDRAN,NTK,11780,,GEN,South
Vilathikulam,213,P.MADASAMY,Puthiya Tamilagam,2057,,GEN,South
Vilathikulam,213,C. PONPANDI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1380,,GEN,South
Vilathikulam,213,NOTA,NOTA,642,,GEN,South
Vilathikulam,213,P. RAJASEKARAN,IND,441,,GEN,South
Vilathikulam,213,G. MUNIYASAMY,IND,175,,GEN,South
Vilathikulam,213,M. PONNUSAMY,IND,172,,GEN,South
Vilathikulam,213,R. PERUMAL,Naam Indiar Party,166,,GEN,South
Vilathikulam,213,K. AJAY KUMAR,IND,166,,GEN,South
Vilathikulam,213,P. JEYAKUMAR,IND,148,,GEN,South
Vilathikulam,213,V. GANESAN,IND,88,,GEN,South
Vilathikulam,213,A. PRABAHAR,IND,87,,GEN,South
Vilathikulam,213,A. PATTURAJ,IND,71,,GEN,South
Thoothukkudi,214,SRINATH,TVK,100536,,GEN,South
Thoothukkudi,214,P. GEETHA JEEVAN,DMK,62805,,GEN,South
Thoothukkudi,214,CHELLAPANDIAN S.T.,AIADMK,26213,,GEN,South
Thoothukkudi,214,JACOB DEVADOSS ABISHEAK R.,NTK,11752,,GEN,South
Thoothukkudi,214,NOTA,NOTA,853,,GEN,South
Thoothukkudi,214,YESADURAI S.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,689,,GEN,South
Thoothukkudi,214,SAMUEL J.,IND,342,,GEN,South
Thoothukkudi,214,DHINAKARAN S.T.R.M.,IND,262,,GEN,South
Thoothukkudi,214,PONKUMARAN P.P.M.T,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,261,,GEN,South
Thoothukkudi,214,SRIKANTH M.V.,Naam Indiar Party,243,,GEN,South
Thoothukkudi,214,KIDAR SAMSDEEN N.A.,Tamizhaga Vaazhvurimai Katchi,172,,GEN,South
Thoothukkudi,214,SAHAYAM T.,Communist Party of India (Marxist-Leninist) (Liberation),143,,GEN,South
Thoothukkudi,214,PRASANNA KUMAR M.,Makkal Nalvaazhvuk Katchi,137,,GEN,South
Thoothukkudi,214,BABU P.,IND,115,,GEN,South
