constituency,ac_number,candidate,party,votes,turnout,reserved,region
Sattur,204,"SUBBURAMAN, P.",All India MGR Makkal Munnetra Kazhagam,156,75.17,GEN,South
Sattur,204,"KARUTHAPANDIAN, S.",IND,136,75.17,GEN,South
Sattur,204,"MARIAPPAN, M.",IND,124,75.17,GEN,South
Sattur,204,"DHAMODHARAN,  S.",IND,119,75.17,GEN,South
Sattur,204,"PALANICHAMY, P.",Bahujan Dravida Party,97,75.17,GEN,South
Sattur,204,"GURUSAMY, P.",IND,94,75.17,GEN,South
Sattur,204,"BALA SUBRAMANIAN, R.",IND,62,75.17,GEN,South
Sattur,204,"PRABAKARAN, J.",IND,60,75.17,GEN,South
Sattur,204,"ANTHONYRAJ,  A.",IND,57,75.17,GEN,South
Sattur,204,"MANOHARAN, V.",IND,51,75.17,GEN,South
Sattur,204,"MAHESKUMAR, M",IND,41,75.17,GEN,South
Sivakasi,205,Ashokan.G,INC,78947,70.16,GEN,South
Sivakasi,205,Lakshmi Ganesan,AIADMK,61628,70.16,GEN,South
Sivakasi,205,Kanagapriya.R,NTK,20865,70.16,GEN,South
Sivakasi,205,Samikkalai.G,AMMK,9893,70.16,GEN,South
Sivakasi,205,Mugunthan.S,MNM,6090,70.16,GEN,South
Sivakasi,205,None Of The Above,NOTA,1727,70.16,GEN,South
Sivakasi,205,LAKSHMANAN.E,IND,1430,70.16,GEN,South
Sivakasi,205,KESAVAKUMAR.D,IND,442,70.16,GEN,South
Sivakasi,205,Ananthalakshmi,BSP,438,70.16,GEN,South
Sivakasi,205,KANNAN.K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,426,70.16,GEN,South
Sivakasi,205,Balakrishnan.N,IND,414,70.16,GEN,South
Sivakasi,205,DHARMALINGAM.M,IND,330,70.16,GEN,South
Sivakasi,205,Karthik.N,IND,319,70.16,GEN,South
Sivakasi,205,KARUPPASAMY.S,Anaithu Makkal Puratchi Katchi,316,70.16,GEN,South
Sivakasi,205,VINOTHKUMAR.M,IND,245,70.16,GEN,South
Sivakasi,205,Thangaraj.S,IND,234,70.16,GEN,South
Sivakasi,205,MARIMUTHU.M,IND,221,70.16,GEN,South
Sivakasi,205,KALYANASUNDARI.M,My India Party,191,70.16,GEN,South
Sivakasi,205,GANESAN.R,IND,152,70.16,GEN,South
Sivakasi,205,Anbalagan.P,IND,126,70.16,GEN,South
Sivakasi,205,Pandiarajan.S,IND,114,70.16,GEN,South
Sivakasi,205,MGR NAMBBI,All India MGR Makkal Munnetra Kazhagam,107,70.16,GEN,South
Sivakasi,205,MAYILVAGANAN.G,IND,101,70.16,GEN,South
Sivakasi,205,Ashokkumar.C,IND,88,70.16,GEN,South
Sivakasi,205,JEEVANANTHAM.G,RPI(A),78,70.16,GEN,South
Sivakasi,205,JOYSMARY.T,IND,64,70.16,GEN,South
Sivakasi,205,PALANICHAMY.P,Bahujan Dravida Party,61,70.16,GEN,South
Virudhunagar,206,SEENIVASAN A.R.R,DMK,73297,71.27,GEN,South
Virudhunagar,206,PANDURANGAN G,BJP,51958,71.27,GEN,South
Virudhunagar,206,SELVAKUMAR V.R,NTK,14311,71.27,GEN,South
Virudhunagar,206,THANGARAJ M,AMMK,10783,71.27,GEN,South
Virudhunagar,206,MANIMARAN N,AISMK,5054,71.27,GEN,South
Virudhunagar,206,None Of The Above,NOTA,1570,71.27,GEN,South
Virudhunagar,206,GUNASEKARAN G,IND,1406,71.27,GEN,South
Virudhunagar,206,PUNGAN K,IND,759,71.27,GEN,South
Virudhunagar,206,SUYAMBULINGAM L,Naam Indiar Party,590,71.27,GEN,South
Virudhunagar,206,RAMARAJ C,IND,465,71.27,GEN,South
Virudhunagar,206,VELUCHAMY S,IND,328,71.27,GEN,South
Virudhunagar,206,PANDURENGAN T,IND,282,71.27,GEN,South
Virudhunagar,206,SHIBI B,IND,264,71.27,GEN,South
Virudhunagar,206,VIKRAMAN N,Desa Makkal Munnetrak Kazhgam,200,71.27,GEN,South
Virudhunagar,206,DHAMOTHARAN R,IND,119,71.27,GEN,South
Virudhunagar,206,THANGARAJ R,IND,93,71.27,GEN,South
Virudhunagar,206,THANGAPANDI N,IND,89,71.27,GEN,South
Virudhunagar,206,KARUPPIAH P,IND,85,71.27,GEN,South
Virudhunagar,206,GURUNATHAN G,IND,64,71.27,GEN,South
Aruppukottai,207,K.K.S.S.R.RAMACHANDRAN,DMK,91040,75.6,GEN,South
Aruppukottai,207,VAIGAICHELVAN,AIADMK,52006,75.6,GEN,South
Aruppukottai,207,UMA,NTK,12392,75.6,GEN,South
Aruppukottai,207,V.UMADEVI,MNM,7638,75.6,GEN,South
Aruppukottai,207,R.RAMESH,DMDK,2532,75.6,GEN,South
Aruppukottai,207,None Of The Above,NOTA,1323,75.6,GEN,South
Aruppukottai,207,K. BOOMINATHAN,IND,630,75.6,GEN,South
Aruppukottai,207,M.KARUPPASAMY,Puthiya Tamilagam,478,75.6,GEN,South
Aruppukottai,207,P.PRASANTH,IND,436,75.6,GEN,South
Aruppukottai,207,THANGAPANDIAN,IND,426,75.6,GEN,South
Aruppukottai,207,LINGAPANDI,IND,419,75.6,GEN,South
Aruppukottai,207,G.SUBBURAJ,BSP,272,75.6,GEN,South
Aruppukottai,207,V. POORNISHA,IND,219,75.6,GEN,South
Aruppukottai,207,S.MANIVANNAN,IND,190,75.6,GEN,South
Aruppukottai,207,S.RAMACHANDRAN,IND,189,75.6,GEN,South
Aruppukottai,207,M MUTHUMARIAPPAN,IND,128,75.6,GEN,South
Aruppukottai,207,Ponmuniasamy,IND,118,75.6,GEN,South
Aruppukottai,207,DHANASEKARAPANDIAN,IND,76,75.6,GEN,South
Aruppukottai,207,E.RAMACHANDRAN,IND,72,75.6,GEN,South
Aruppukottai,207,R.RAMACHANDRAN,IND,71,75.6,GEN,South
Aruppukottai,207,R.S.RAMACHANDRAN,IND,67,75.6,GEN,South
Aruppukottai,207,THANGA VADIVEL.A.N,IND,62,75.6,GEN,South
Aruppukottai,207,G.RAMACHANDRAN,IND,60,75.6,GEN,South
Aruppukottai,207,VIJAYAKUMAR,IND,60,75.6,GEN,South
Aruppukottai,207,S.DEENATHAYALAN,Anaithu Makkal Puratchi Katchi,58,75.6,GEN,South
Aruppukottai,207,A.P.S.JOHNSON,My India Party,57,75.6,GEN,South
Aruppukottai,207,G.RANJITH,IND,57,75.6,GEN,South
Aruppukottai,207,S.PANDIYAN,Bahujan Dravida Party,48,75.6,GEN,South
Aruppukottai,207,T.RAMACHANDRAN,IND,39,75.6,GEN,South
Aruppukottai,207,VENKATESAN,IND,38,75.6,GEN,South
Tiruchuli,208,THANGAM THENARASU,DMK,102225,77.46,GEN,South
Tiruchuli,208,RAJASEKAR S,AIADMK,41233,77.46,GEN,South
Tiruchuli,208,ANANDHAJOTHI A,NTK,13787,77.46,GEN,South
Tiruchuli,208,SIVASAMY K K,AMMK,6441,77.46,GEN,South
Tiruchuli,208,ARUNKUMAR V,IND,2492,77.46,GEN,South
Tiruchuli,208,MURUGAN S,MNM,1356,77.46,GEN,South
Tiruchuli,208,ADAIKALAM R,IND,898,77.46,GEN,South
Tiruchuli,208,None Of The Above,NOTA,740,77.46,GEN,South
Tiruchuli,208,RAMATHILAGAM A,IND,684,77.46,GEN,South
Tiruchuli,208,THIRUMURUGAN PALANISAMY K,Puthiya Tamilagam,593,77.46,GEN,South
Tiruchuli,208,MALAIALAGU M,IND,566,77.46,GEN,South
Tiruchuli,208,THIRUMURUGAN G,IND,480,77.46,GEN,South
Tiruchuli,208,ADVOCATE. THANGAPANDIAN M,IND,365,77.46,GEN,South
Tiruchuli,208,RAJANGAM C,IND,349,77.46,GEN,South
Tiruchuli,208,RAJENDRAN R,IND,137,77.46,GEN,South
Tiruchuli,208,INDIRA B,IND,124,77.46,GEN,South
Tiruchuli,208,HARIKRISHNAN K,IND,108,77.46,GEN,South
Tiruchuli,208,MANIVASAGAM S,Bahujan Dravida Party,70,77.46,GEN,South
Tiruchuli,208,SETHURAMALINGAM S,IND,65,77.46,GEN,South
Tiruchuli,208,CHENNAKESAVAN P,IND,52,77.46,GEN,South
Tiruchuli,208,KALIMUTHU S,IND,46,77.46,GEN,South
Paramakudi,209,MURUGESAN S,DMK,84864,70.59,SC,South
Paramakudi,209,SADHAN PRABHAKAR N,AIADMK,71579,70.59,SC,South
Paramakudi,209,SASIKALA S,NTK,16430,70.59,SC,South
Paramakudi,209,KARUPPU RAJA M,MNM,3488,70.59,SC,South
Paramakudi,209,SELVI U,DMDK,2009,70.59,SC,South
Paramakudi,209,None Of The Above,NOTA,1258,70.59,SC,South
Paramakudi,209,MURUKESAN K,IND,687,70.59,SC,South
Paramakudi,209,GOVINDAN V,BSP,425,70.59,SC,South
Paramakudi,209,RAJIV GANDHI K,IND,354,70.59,SC,South
Paramakudi,209,UDHAYAKUMAR M,IND,208,70.59,SC,South
Paramakudi,209,BALAMURUGAN S,IND,198,70.59,SC,South
Paramakudi,209,PARTHASARATHI M,My India Party,188,70.59,SC,South
Paramakudi,209,RAMAPANDI C,IND,186,70.59,SC,South
Paramakudi,209,RAVISANKAR V,IND,109,70.59,SC,South
Paramakudi,209,UDAYAKUMAR,IND,96,70.59,SC,South
Paramakudi,209,KUMAR S,IND,79,70.59,SC,South
Tiruvadanai,210,KARUMANICKAM,INC,79364,68.72,GEN,South
Tiruvadanai,210,K C ANIMUTHU,AIADMK,65512,68.72,GEN,South
Tiruvadanai,210,ANANDH N,AMMK,33426,68.72,GEN,South
Tiruvadanai,210,JAWAHAR,NTK,16501,68.72,GEN,South
Tiruvadanai,210,SATHYARAJ,MNM,2208,68.72,GEN,South
Tiruvadanai,210,None Of The Above,NOTA,768,68.72,GEN,South
Tiruvadanai,210,ANBUBAGURUDEEN N,NCP,629,68.72,GEN,South
Tiruvadanai,210,RAMALINGAM,BSP,610,68.72,GEN,South
Tiruvadanai,210,PERUMAL,IND,522,68.72,GEN,South
Tiruvadanai,210,MANIKANDAN,IND,410,68.72,GEN,South
Tiruvadanai,210,ANANTHARAJ S,My India Party,399,68.72,GEN,South
Tiruvadanai,210,SURIYA PRAKASH,IND,385,68.72,GEN,South
Tiruvadanai,210,MANI,IND,382,68.72,GEN,South
Tiruvadanai,210,PRAVEEN,IND,274,68.72,GEN,South
Tiruvadanai,210,SIKKANDAR,IND,262,68.72,GEN,South
Tiruvadanai,210,PRADEEP,IND,163,68.72,GEN,South
Ramanathapuram,211,KATHARBATCHA MUTHURAMALINGAM,DMK,111082,68.81,GEN,South
Ramanathapuram,211,D.KUPPURAMU,BJP,60603,68.81,GEN,South
Ramanathapuram,211,K.ILANGO,NTK,17046,68.81,GEN,South
Ramanathapuram,211,P.MALAICHAMY,IND,10822,68.81,GEN,South
Ramanathapuram,211,G.MUNIYASAMY,AMMK,6760,68.81,GEN,South
Ramanathapuram,211,K.P SARAVANAN,MNM,1985,68.81,GEN,South
Ramanathapuram,211,E VINOTH,IND,1216,68.81,GEN,South
Ramanathapuram,211,SURYAPRAKASH,IND,1002,68.81,GEN,South
Ramanathapuram,211,None Of The Above,NOTA,753,68.81,GEN,South
Ramanathapuram,211,ALLAPICHAI,BSP,636,68.81,GEN,South
Ramanathapuram,211,MISRA G,IND,495,68.81,GEN,South
Ramanathapuram,211,AMUTHAN,Namadhu Makkal Katchi,383,68.81,GEN,South
Ramanathapuram,211,B VIJAYAPRAKASH,IND,343,68.81,GEN,South
Ramanathapuram,211,K.KURUNTHAPPAN,IND,246,68.81,GEN,South
Ramanathapuram,211,S.SURESH,IND,190,68.81,GEN,South
Ramanathapuram,211,V.JAYAPRAKASH,My India Party,133,68.81,GEN,South
Ramanathapuram,211,SALEEM,IND,128,68.81,GEN,South
Ramanathapuram,211,N MUNIYASAMI,IND,119,68.81,GEN,South
Ramanathapuram,211,R.S.WILHELM BENJAMIN ANAND,Bahujan Dravida Party,78,68.81,GEN,South
Ramanathapuram,211,ASANALI,IND,78,68.81,GEN,South
Mudukulathur,212,R.S.RAJAKANNAPPAN,DMK,101901,70.29,GEN,South
Mudukulathur,212,KEERTHIKA,AIADMK,81180,70.29,GEN,South
Mudukulathur,212,M.MURUGAN,AMMK,19669,70.29,GEN,South
Mudukulathur,212,R.RAHMADNISHA,NTK,11244,70.29,GEN,South
Mudukulathur,212,C.NAVAPANNEERSELVAM,MNM,943,70.29,GEN,South
Mudukulathur,212,K.SATHISH,IND,813,70.29,GEN,South
Mudukulathur,212,G.M.SENTHILMURUGAN,IND,713,70.29,GEN,South
Mudukulathur,212,A.SARAVANAKUMAR,Naam Indiar Party,614,70.29,GEN,South
Mudukulathur,212,S.PRABAKARAN,IND,548,70.29,GEN,South
Mudukulathur,212,N.SIVANANDAM,BSP,535,70.29,GEN,South
Mudukulathur,212,None Of The Above,NOTA,523,70.29,GEN,South
Mudukulathur,212,C.MALAISELVAM,Puthiya Tamilagam,393,70.29,GEN,South
Mudukulathur,212,K.RAMACHANDRAN,IND,390,70.29,GEN,South
Mudukulathur,212,K.MURUGAN,IND,327,70.29,GEN,South
Mudukulathur,212,K.BOOMIRAJAN YADAV,Tamilaga Makkal Thannurimai Katchi,214,70.29,GEN,South
Mudukulathur,212,DEVA SITHAM.I,IND,204,70.29,GEN,South
Mudukulathur,212,S.IMMANUVEL SEKAR,IND,198,70.29,GEN,South
Mudukulathur,212,M.KARTHICK,IND,141,70.29,GEN,South
Mudukulathur,212,K.PANCHATCHARAM,My India Party,134,70.29,GEN,South
Mudukulathur,212,T.AZHAKUMALAI KUMARAN,IND,131,70.29,GEN,South
Mudukulathur,212,S.RAJA,People's Party of India(secular),114,70.29,GEN,South
Mudukulathur,212,K.RAJAKUMAR,IND,109,70.29,GEN,South
Mudukulathur,212,P.MURUGAN,IND,93,70.29,GEN,South
Mudukulathur,212,E.MOHAN,IND,82,70.29,GEN,South
Vilathikulam,213,MARKANDAYAN V,DMK,90348,76.52,GEN,South
Vilathikulam,213,CHINNAPPAN P,AIADMK,51799,76.52,GEN,South
Vilathikulam,213,BALAJI R,NTK,11828,76.52,GEN,South
Vilathikulam,213,SEENI SELVI K,AMMK,6657,76.52,GEN,South
Vilathikulam,213,WILSON X,MNM,1520,76.52,GEN,South
Vilathikulam,213,MUTHUKUMAR C,Puthiya Tamilagam,1055,76.52,GEN,South
Vilathikulam,213,None Of The Above,NOTA,1036,76.52,GEN,South
Vilathikulam,213,KARUPPASAMY K,Naam Indiar Party,613,76.52,GEN,South
Vilathikulam,213,MANIKKARAJ A,BSP,487,76.52,GEN,South
Vilathikulam,213,MARIMUTHU S,South India Forward Bloc,404,76.52,GEN,South
Vilathikulam,213,MURUGANANTHAM M,IND,348,76.52,GEN,South
Vilathikulam,213,CHELLADURAI S,IND,312,76.52,GEN,South
Vilathikulam,213,ARUMUGAM S,IND,272,76.52,GEN,South
Vilathikulam,213,ARUMUGAPERUMAL K,IND,268,76.52,GEN,South
Vilathikulam,213,GANDHI M,Bahujan Dravida Party,121,76.52,GEN,South
Vilathikulam,213,RAJAMANI P,IND,101,76.52,GEN,South
Thoothukkudi,214,P.Geetha Jeevan,DMK,92314,65.07,GEN,South
Thoothukkudi,214,SDR Vijayaseelan,AIADMK,42004,65.07,GEN,South
Thoothukkudi,214,V.Velraj,NTK,30937,65.07,GEN,South
Thoothukkudi,214,N.Sundar,MNM,10534,65.07,GEN,South
Thoothukkudi,214,U.Chandran,DMDK,4040,65.07,GEN,South
Thoothukkudi,214,J.Sivaneswaran,IND,2866,65.07,GEN,South
Thoothukkudi,214,None Of The Above,NOTA,1569,65.07,GEN,South
Thoothukkudi,214,S.V.Rajasekar,United States of India Party,915,65.07,GEN,South
Thoothukkudi,214,L.Maria Deva Sahaya Johny,IND,446,65.07,GEN,South
Thoothukkudi,214,A.Ashok Kumar,BSP,436,65.07,GEN,South
Thoothukkudi,214,A.Rajavel,IND,282,65.07,GEN,South
Thoothukkudi,214,G.Selvavinayagam,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,269,65.07,GEN,South
Thoothukkudi,214,S.Krishnan,IND,182,65.07,GEN,South
Thoothukkudi,214,J.Alldrin Airmarshal Thayaram,IND,167,65.07,GEN,South
Thoothukkudi,214,A.Jeyalalitha,IND,163,65.07,GEN,South
Thoothukkudi,214,S.Subash,RPI(A),161,65.07,GEN,South
Thoothukkudi,214,J.Arun Nehruraj,IND,142,65.07,GEN,South
Thoothukkudi,214,J.samuvel,IND,138,65.07,GEN,South
Thoothukkudi,214,N.Balasubramanian,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,127,65.07,GEN,South
Thoothukkudi,214,K.Subramani,SHS,124,65.07,GEN,South
Thoothukkudi,214,C.Ganesh Ayyadurai,IND,116,65.07,GEN,South
Thoothukkudi,214,Mannar Maharajan,Bahujan Dravida Party,93,65.07,GEN,South
Thoothukkudi,214,Ramagunaseelan,IND,88,65.07,GEN,South
Thoothukkudi,214,S.Balasundram,IND,87,65.07,GEN,South
Thoothukkudi,214,G.Selvam,IND,75,65.07,GEN,South
Thoothukkudi,214,M.Lingaraja,IND,70,65.07,GEN,South
Thoothukkudi,214,A.Mohamed Imran Arabi,IND,62,65.07,GEN,South
Tiruchendur,215,Anitha R. Radhakrishnan,DMK,88274,70.04,GEN,South
Tiruchendur,215,Radhakrishnan M,AIADMK,63011,70.04,GEN,South
Tiruchendur,215,Gloriyan S,NTK,15063,70.04,GEN,South
Tiruchendur,215,Vadamalaipandian S,AMMK,3766,70.04,GEN,South
Tiruchendur,215,Jayanthi M,MNM,1965,70.04,GEN,South
Tiruchendur,215,None Of The Above,NOTA,1051,70.04,GEN,South
Tiruchendur,215,Rooswelt X,Naam Indiar Party,239,70.04,GEN,South
Tiruchendur,215,Baskar C,IND,196,70.04,GEN,South
Tiruchendur,215,Pon Rathna Selvan S,IND,196,70.04,GEN,South
Tiruchendur,215,Senthilkumar S,IND,177,70.04,GEN,South
Tiruchendur,215,Shaik Abdul Kader P.S.J,IND,136,70.04,GEN,South
Tiruchendur,215,Kennady Babu K,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,129,70.04,GEN,South
Tiruchendur,215,Arumugam S,IND,108,70.04,GEN,South
Tiruchendur,215,Kalyanasundaram R,IND,92,70.04,GEN,South
Tiruchendur,215,Perumal K,IND,73,70.04,GEN,South
Tiruchendur,215,Essakki Muthu,IND,60,70.04,GEN,South
Srivaikuntam,216,Amirtharaj .S,INC,76843,72.34,GEN,South
Srivaikuntam,216,S.P.SHUNMUGANATHAN,AIADMK,59471,72.34,GEN,South
Srivaikuntam,216,P.Subbiah Pandian,NTK,12706,72.34,GEN,South
Srivaikuntam,216,ERAL S. RAMESH,AMMK,10203,72.34,GEN,South
Srivaikuntam,216,R.Chandra Sekar,MNM,1355,72.34,GEN,South
Srivaikuntam,216,None Of The Above,NOTA,756,72.34,GEN,South
Srivaikuntam,216,Durai Singh J,IND,494,72.34,GEN,South
Srivaikuntam,216,Arun B,Puthiya Tamilagam,444,72.34,GEN,South
Srivaikuntam,216,Esakki Raja K,IND,341,72.34,GEN,South
Srivaikuntam,216,Sethuramalingam S,IND,312,72.34,GEN,South
Srivaikuntam,216,Ponnudurai I,IND,297,72.34,GEN,South
Srivaikuntam,216,SURESH PERUMAL S,Naam Indiar Party,233,72.34,GEN,South
Srivaikuntam,216,Sudalaimuthu Perumal,IND,140,72.34,GEN,South
Srivaikuntam,216,Joseph Leon,IND,131,72.34,GEN,South
Srivaikuntam,216,Sankara Subramanian M,IND,129,72.34,GEN,South
Srivaikuntam,216,Jegan,Anna Dravidar Kazhagam,106,72.34,GEN,South
Srivaikuntam,216,Kirushnavel R,IND,103,72.34,GEN,South
Srivaikuntam,216,Arulmathi Yesuvadiyal,Aanaithinthiya Jananayaka Pathukappu Kazhagam,96,72.34,GEN,South
Srivaikuntam,216,SARAVANAN G,IND,80,72.34,GEN,South
Srivaikuntam,216,Malaiandi R,IND,56,72.34,GEN,South
Srivaikuntam,216,ALLWIN DURAISINGH P,IND,52,72.34,GEN,South
Srivaikuntam,216,VINSTON ANTO S,IND,38,72.34,GEN,South
Ottapidaram,217,SHUNMUGAIAH C,DMK,73110,69.82,SC,South
Ottapidaram,217,MOHAN P,AIADMK,64600,69.82,SC,South
Ottapidaram,217,VAIKUNDAMARI M,NTK,22413,69.82,SC,South
Ottapidaram,217,Dr.K.KRISHNASAMY,Puthiya Tamilagam,6544,69.82,SC,South
Ottapidaram,217,ARUMUGANAINAR S,DMDK,5327,69.82,SC,South
Ottapidaram,217,ARUNADEVI R,IJK,1913,69.82,SC,South
Ottapidaram,217,None Of The Above,NOTA,1568,69.82,SC,South
Ottapidaram,217,MURUGAN P,Naam Indiar Party,520,69.82,SC,South
Ottapidaram,217,SAMUTHIRAM P,IND,399,69.82,SC,South
Ottapidaram,217,M.A.DHARMAR,IND,320,69.82,SC,South
Ottapidaram,217,RAJ V,IND,316,69.82,SC,South
Ottapidaram,217,MAHARAJAN A,Bahujan Dravida Party,157,69.82,SC,South
Ottapidaram,217,ELAMBIRAI MANIMARAN P,IND,152,69.82,SC,South
Ottapidaram,217,SASI MURUGAN C,IND,133,69.82,SC,South
Ottapidaram,217,GUNASEKARAN,IND,100,69.82,SC,South
Ottapidaram,217,VELMURUGAN,IND,98,69.82,SC,South
Ottapidaram,217,KARUPPARAJA,IND,86,69.82,SC,South
Ottapidaram,217,GANESHKUMAR M,IND,84,69.82,SC,South
Kovilpatti,218,KADAMBUR RAJU,AIADMK,68556,67.43,GEN,South
Kovilpatti,218,TTV DHINAKARAN,AMMK,56153,67.43,GEN,South
Kovilpatti,218,K.Srinivasan,CPI(M),37380,67.43,GEN,South
Kovilpatti,218,M.Gomathi,NTK,9213,67.43,GEN,South
Kovilpatti,218,K.Kathiravan,MNM,3667,67.43,GEN,South
Kovilpatti,218,None Of The Above,NOTA,1124,67.43,GEN,South
Kovilpatti,218,Athikaran @ Athikumar,IND,644,67.43,GEN,South
Kovilpatti,218,Rameshkannan,IND,498,67.43,GEN,South
Kovilpatti,218,Subash,IND,443,67.43,GEN,South
Kovilpatti,218,Sivasubramanian,IND,420,67.43,GEN,South
Kovilpatti,218,P.Gunasekaran,IND,412,67.43,GEN,South
Kovilpatti,218,A.Kaliraj,IND,315,67.43,GEN,South
Kovilpatti,218,K.Shanmugasundaram,Bahujan Dravida Party,246,67.43,GEN,South
Kovilpatti,218,M.G.R.Nambbi,All India MGR Makkal Munnetra Kazhagam,244,67.43,GEN,South
Kovilpatti,218,J.Ravisankar Jayachanthiran,IND,205,67.43,GEN,South
Kovilpatti,218,Ramachandiran.R,BSP,203,67.43,GEN,South
Kovilpatti,218,S.Udaiyar,Naam Indiar Party,175,67.43,GEN,South
Kovilpatti,218,A.PattuRani,IND,136,67.43,GEN,South
Kovilpatti,218,M.Marimuthu,IND,133,67.43,GEN,South
Kovilpatti,218,Kannan,IND,121,67.43,GEN,South
Kovilpatti,218,M.Ponnusamy,IND,120,67.43,GEN,South
Kovilpatti,218,Manthirasudamani,IND,104,67.43,GEN,South
Kovilpatti,218,RAJKUMAR POLIAH,Universal Brotherhood Movement,99,67.43,GEN,South
Kovilpatti,218,Renganayagalu,IND,90,67.43,GEN,South
Kovilpatti,218,K.Pandimuneeswari,IND,81,67.43,GEN,South
Kovilpatti,218,Raja,IND,80,67.43,GEN,South
Kovilpatti,218,P.Ramasamy,IND,66,67.43,GEN,South
Sankarankovil,219,RAJA E,DMK,71347,71.48,SC,South
Sankarankovil,219,RAJALAKSHMI V M,AIADMK,66050,71.48,SC,South
Sankarankovil,219,ANNADURAI R,AMMK,22682,71.48,SC,South
Sankarankovil,219,MAHENDRAKUMARI P,NTK,13851,71.48,SC,South
Sankarankovil,219,PRABHU K,MNM,2338,71.48,SC,South
Sankarankovil,219,None Of The Above,NOTA,1957,71.48,SC,South
Sankarankovil,219,SUBRAMANIAM V,Puthiya Tamilagam,1941,71.48,SC,South
Sankarankovil,219,VALLIAMMAL M,IND,890,71.48,SC,South
Sankarankovil,219,VETRIMARAN A,IND,620,71.48,SC,South
Sankarankovil,219,KARUTHAPANDIYAN R,IND,408,71.48,SC,South
Sankarankovil,219,MUTHUKKUTTI S,IND,389,71.48,SC,South
Sankarankovil,219,GURURAJ P,IND,303,71.48,SC,South
Sankarankovil,219,PANEERSELVAM U,Tamizhaga Murpokku Makkal Katchi,187,71.48,SC,South
Sankarankovil,219,MATHANKUMAR K,My India Party,171,71.48,SC,South
Sankarankovil,219,GANESAN A,IND,107,71.48,SC,South
Sankarankovil,219,BALAMURUGESAN M,Bahujan Dravida Party,97,71.48,SC,South
Vasudevanallur,220,"SADHAN THIRUMALAIKUMAR, DOCTOR.T",DMK,68730,71.87,SC,South
Vasudevanallur,220,MANOHARAN A,AIADMK,66363,71.87,SC,South
Vasudevanallur,220,MATHIVANAN S S,NTK,16731,71.87,SC,South
Vasudevanallur,220,THANGARAJ S,AMMK,13376,71.87,SC,South
Vasudevanallur,220,PETCHIAMMAL V,Puthiya Tamilagam,3651,71.87,SC,South
Vasudevanallur,220,None Of The Above,NOTA,2171,71.87,SC,South
Vasudevanallur,220,CHINNASAMY M,MNM,2139,71.87,SC,South
Vasudevanallur,220,ESWARAN M,New Generation People’s Party,795,71.87,SC,South
Vasudevanallur,220,RAMAMOORTHY P,IND,716,71.87,SC,South
Vasudevanallur,220,JAYAKUMAR P L A,Tamil Nadu Ilangyar Katchi,544,71.87,SC,South
Vasudevanallur,220,KARUPPASAMY K,My India Party,342,71.87,SC,South
Vasudevanallur,220,MUTHUPANDI G,IND,323,71.87,SC,South
Kadayanallur,221,C.KRISHNAMURALI,AIADMK,88474,70.35,GEN,South
Kadayanallur,221,K.A.M.MUHAMMED ABUBACKER,IUML,64125,70.35,GEN,South
Kadayanallur,221,S.AYYADURAIPANDIAN,AMMK,34216,70.35,GEN,South
Kadayanallur,221,M.MUTHULAKSHMI,NTK,10136,70.35,GEN,South
Kadayanallur,221,M.AMBIKADEVI,MNM,1778,70.35,GEN,South
Kadayanallur,221,None Of The Above,NOTA,1056,70.35,GEN,South
Kadayanallur,221,S.SEENIVASAN,IND,938,70.35,GEN,South
Kadayanallur,221,SIVASUBRAMANIYAN R,IND,672,70.35,GEN,South
Kadayanallur,221,VELAMMAL,IND,672,70.35,GEN,South
Kadayanallur,221,POOLOGARAJ R,IND,658,70.35,GEN,South
Kadayanallur,221,S.MURUGANANTHAM,IND,532,70.35,GEN,South
Kadayanallur,221,A.SANKAR,IND,413,70.35,GEN,South
Kadayanallur,221,S.RAJA RAM,New Generation People’s Party,318,70.35,GEN,South
Kadayanallur,221,M.AYYADURAI,IND,284,70.35,GEN,South
Kadayanallur,221,RAJA PONNUSAMY,IND,259,70.35,GEN,South
Kadayanallur,221,P.RAJI,IND,247,70.35,GEN,South
Kadayanallur,221,R.KRISHNAN,IND,126,70.35,GEN,South
Kadayanallur,221,A.GANESAN,IND,122,70.35,GEN,South
Kadayanallur,221,MARIDURAIPANDIAN,IND,96,70.35,GEN,South
Kadayanallur,221,AYYADURAI  R,IND,87,70.35,GEN,South
Kadayanallur,221,K.RADHA KRISHNAN,IND,85,70.35,GEN,South
Kadayanallur,221,AVANI RAJA.T,IND,80,70.35,GEN,South
Tenkasi,222,PALANI NADAR.S,INC,89315,72.4,GEN,South
Tenkasi,222,SELVA MOHANDAS PANDIAN.S,AIADMK,88945,72.4,GEN,South
Tenkasi,222,VINCENTRAJ.R,NTK,15336,72.4,GEN,South
Tenkasi,222,MOHAMED.S,AMMK,9944,72.4,GEN,South
Tenkasi,222,THIRUMALAIMUTHU.R,MNM,2188,72.4,GEN,South
Tenkasi,222,MADASAMY.A,IND,1978,72.4,GEN,South
Tenkasi,222,None Of The Above,NOTA,1159,72.4,GEN,South
